Sentence,Aspect
This means that if you are coming in from Narita airport all your have to do is take the Narita Express to Tokyo Station and then get on the Yamanote line and travel two stops to Shimbashi.,['LOCATION']
"In addition to great transportation, there are also numerous restaurants and coffee shops in the surrounding streets, including a full supermarket in the Shimbashi station.",['LOCATION']
"As has also been mentioned, the hotel is only a 15 minute walk to the fish market which is very handy as the action there starts before the subway begin operation in the morning.",['LOCATION']
The hotel itself was very nice; equivalent to a 4-star business hotel in North America with well appointed and relatively spacious rooms.,"['BUILDING', 'ROOMS']"
The staff were very helpful and there always seemed to be at least one staff member available at all time who spoke English.,['SERVICE']
We got a very good price for this hotel on Expedia (CAD$160/night) - a price/quality combination that we would be hard pressed to match in any North American hotel.,['VALUE']
The only word of caution would be directed towards very light sleepers as the hotel is next to the train tracks and at times some noise can filter through to the room.,['LOCATION']
"Ritz (except the fitness center) Have stayed in Ritz/Four Seasons properties in several cities and this one followed in line; prompt service, individualized welcome card upon check-in (not that I need that kind of thing), clean, comfortable room and beds - and the requisite Ferraris, Porshes and Escalades parked front and center with the valet.","['CLEANLINESS', 'CHECKIN', 'OTHER', 'ROOMS']"
"We had a ton of luggage including musical equipment, and the bellhops were attentive and luggage was in our room less than 10 mins after check-in.",['SERVICE']
"Was a little disappointed in the fitness center - more along the lines of something you'd find at a Hyatt, but still decent.",['BUSINESS']
"Close to shops, etc.",['LOCATION']
"Still ticks me off that the Ritz and other 4/5 star hotels charge an extra $10 for internet access, but guess most are just expensing it through on business accounts anyway, but just include it in the room rate - I can get free access at Best Westerns!!!",['VALUE']
"Overall, you'll definitely know it's a Ritz.",['OTHER']
Good Stay and Great Views,"['OTHER', 'LOCATION']"
"This hotel was highly anticipated since we were booked in a King Size Balcony Room on the Top Floor (27th floor)The views can't be beat, very nice to be able to see the Golden Gate all they way around to the Bay Bridge.",['ROOMS']
Hotel is located about 6 blocks from Embracadero and about 1.25 miles to Fisherman's Wharf.,['LOCATION']
Located one block from Pure Chinatown Experience.,['LOCATION']
Room was nicely appointed in Room 2701 and the Concierge Lounge access is on the 26th floor.,['ROOMS']
Bathroom is a little small but the bed was very comfortable and the balcony with 2 chairs and a table were nice.,['ROOMS']
Only one minor hiccup but it was rectified very quickly and without mentioning.,['SERVICE']
Concierge and Front Desk and Bellman were very friendly and outgoing.,['SERVICE']
Sedan and Limo Service is available from hotel from which we took a day trip to Monterrey (2 hours away) for a day visit.,['OTHER']
"Never used restaurant, since we ate out each time to experience the real food of the West and Chinatown.",['NOTRELATED']
"Lovely Room Lovely room, very attentive staff from front desk to housekeeping to room service.","['ROOMS', 'SERVICE']"
3 nite stay in mid-July (oh so hot) and truly there simply not enough pool chairs.,['BUILDING']
"Yes it looks like the photo of the pool was taken with photographer on his back, but five lounge chairs and six arm chairs isn't enough on a hot Saturday afternoon after touring the city, with no place to sit.",['BUILDING']
"Otherwise, room had very comfy beds, lots of towels, room amenities replenished and the room AC works great!!",['ROOMS']
Awful - don't stay here!,['OTHER']
"Two things: firstly, Fisherman's Wharf is a really bad location to stay in, in San Francisco - none of the best restaurants are in the immediate area, and Fisherman's Wharf itself is a tacky tourist trap (even San Fran residents are embarassed about it).","['OTHER', 'LOCATION']"
"Secondly, if you must stay here, the Holiday Inn is dire and should be avoided.",['OTHER']
"On arrival, we were given a room in the beach block (which is a 5 minute walk from reception and nowhere near the waterfront!).",['OTHER']
The room was already occupied and someone's clothes were sill in the room.,['ROOMS']
"On our second attempt, the room we were given was dark, gloomy, a little shabby and overlooked the carpark - albeit it had a large TV and clean bathroom.",['ROOMS']
The swimming pool is small and next to the main road - not worth booking the hotel for this perk.,['BUILDING']
"When we checked out, it took a twenty minute wait as the reception staff were clearly overworked and underpaid.",['SERVICE']
"Food: the main eating place in the Holiday Inn is a Denny's - a real crime to eat in this chain when there are so many excellent one-off places throughout the city (e.g. Mama's near Washington Square for brunch, Tomasso's in the North Beach for dinner).",['FOOD']
There was nothing more depressing than walking past a load of overweight people shovelling processed meat into their mouths every morning.,['OTHER']
"I guess they couldn't be bothered to walk to the better places, as there are none in the immediate area.",['OTHER']
"In terms of location, the Holiday Inn is convenient for the boats to Alcatraz - but that's about it.",['OTHER']
"You are better off staying in the Nob Hill/Russian Hill area which is much closer to good restaurants, the Haight, Castro, Union Square, Golden Gate Park, the Ferry Building etc.",['NOTRELATED']
"We also stayed in the Carlton Hotel during our vacation, and this was excellent value - nicely decorated room, friendly and efficient staff, convenient location - and most importantly - no Denny's!",['NOTRELATED']
effortless class Only 3 mins stroll from the scrum of the,['OTHER']
"Rialto, here is another world, calm and still.",['OTHER']
"From the brass bell and massive wrought iron gate that open onto the small courtyard, through to all the details of the public areas and rooms, there is an impression of care and attention which must be down to the personal taste and presiding interest of the owners.",['BUILDING']
Don't expect fawning service or overblown breakfasts - this is a place for adults to be treated as such.,['OTHER']
We usually check out other hotels in town for future reference - in Venice we just didn't bother.,['OTHER']
Worst place to stay in Barcelona,['OTHER']
"I麓ve been to Barcelona many times, usually stay in the city center but this time I decided to try this newly builded Hotel.",['NOTRELATED']
Big mistake.,['OTHER']
"Altought the Hotel is nice, the staff is higly unattentive and unpolite.","['BUILDING', 'SERVICE']"
Specially front house staff which were extremly unhelpful.,['SERVICE']
Breakfeast was not good either.,['FOOD']
I dont know haw can they claim to be a four star hotel.,['OTHER']
"The other good point is that no one in the city knows where this Hotel is, therefore if you want to take a taxi there you have to give directions.",['OTHER']
I wouldnt recommend this place at all.,['OTHER']
Awesome Location Definately recommend this place.,"['OTHER', 'LOCATION']"
I stayed here and had a great time.,['OTHER']
"The location was unbeatable, short ferry trip to the city and fantastic walks close by.",['LOCATION']
The room met our needs and the breakfast was a great inclusion.,"['FOOD', 'ROOMS']"
"I will definately stay here again, next time I will try the King Spa suite.",['OTHER']
Absolutely charming hotel,['OTHER']
I arranged this trip to Paris as a suprise for my partners 50th birthday.,['NOTRELATED']
Because of the occasion I wanted this stay to be really special and thanks to the feedback from previous guests I selected this charming hotel and was not let down.,['OTHER']
The location is perfect as it is quiet but walking distance to many of the top attractions Paris as to offer.,['LOCATION']
"From the moment we checked in we knew this was going to be a trip to remember, we sat at the bar and sipped on perfectly chilled champagne whilst the hotel offered unbiased advice on nearby restaurants, bars etc.",['CHECKIN']
"The actual hotel is fantastic, rooms our a good size for Paris, well designed, fabulous decorations and well maintained.","['BUILDING', 'ROOMS']"
In addition the housekeeping was excellent.,['CLEANLINESS']
"Unfortunately due to unforseen circumstances we had to cut short our trip at short notice, well after the room had been serviced that day.",['NOTRELATED']
"The hotel were fantastic and helpful and waived there normal 48 hours notice cancellaton fee for our last night, thankyou.",['OTHER']
We will definately return.,['OTHER']
Loved the Days Inn!,['OTHER']
We stayed at the Days Inn in Metairie and had the most wondeful time.,['OTHER']
The rooms were very clean and the people could not have been more friendly.,"['CLEANLINESS', 'ROOMS', 'SERVICE']"
It was just a little outside New Orleans so the rates were great and the commute to all the fun was close.,['LOCATION']
We can't wait to go back!!!,['OTHER']
The Palazzo is truly palatial!,['OTHER']
We spent three delightful nights at the luxurious Palazzo Magnani Feroni while visiting our son in Florence.,['OTHER']
"Some friends from elsewhere in Italy joined us for one night, staying in another suite.",['NOTRELATED']
"We never needed a car, since all the attractions of Florence are just across the bridge within easy walking distance.",['LOCATION']
"The suites at the Palazzo are huge, lavishly decorated with period artwork, and extremely comfortable.",['ROOMS']
"The staff are friendly, English-speaking, and very helpful in making restaurant and train reservations for us.",['SERVICE']
A nice touch was the International Herald Tribune the we found hanging on our doorknob each morning.,['OTHER']
"Upstairs is a grand dining room where a sumptuous breakfast is served, and drinks are available there all evening.",['FOOD']
The 'piece de resistance' is the covered terrace on the roof with stunning views in all directions.,['BUILDING']
"We enjoyed it even in February, and in warmer weather drinks are served there during the evening hours.",['FOOD']
"We recommend this magnificent hotel unequivocally to anyone seeking style, comfort, and luxury in the heart of Florence.",['OTHER']
I wanted to stay and live here forever,['OTHER']
"I have been reading the reviews here a long time and went to the resort with mixed feelings and lots of things, like my own face cloths, toilet paper, benadryl, motrin, lomotil, sunscreen, sunburn cream with aloe and lots of batteries and toothpaste.",['NOTRELATED']
We needed the lomotil at the end and the sunscreen and sunburn cream but the rest could have stayed home.,['NOTRELATED']
We loved everything.,['OTHER']
The lomotil incident was my own fault.,['NOTRELATED']
We went to the Saona Island excursion and had lunch on the beach and ate the salad.,['NOTRELATED']
I think that is where we went wrong.,['NOTRELATED']
Hubby got sick the next day and I the following.,['NOTRELATED']
"The resort is clean, the ocean is beautiful, the pools are wonderful.","['BUILDING', 'CLEANLINESS']"
"All the workers are friendly, but a little Spanish helps!",['SERVICE']
I had my hair braided.,['NOTRELATED']
I wanted braids from the part in my hair down and wound up with corn rows.,['NOTRELATED']
"Not bad, in fact, it looked cute.",['NOTRELATED']
But it wouldn't have happened had I remembered more of my high school Spanish.,['NOTRELATED']
The dinner at El Bucanero on the beach was the best!,['FOOD']
"We had two Carribean lobster, shrimp and conch in rice.",['FOOD']
It was wonderful.,['FOOD']
And romantic.,['FOOD']
We upgraded and had everything we asked for instantly.,['OTHER']
We had a problem with bugs but reported it and they sprayed EVERYTHING.,['OTHER']
Can't ask for more than that.,['OTHER']
"There was low lighting in the room and I did take a humidity jar with scent from Bed, Bath and Beyond and it helped some with moisture.",['ROOMS']
"Just go, relax and enjoy.",['NOTRELATED']
They serve you like you are a king (or queen) and they try to make it a pleasant vacation.,['SERVICE']
"They succeeded for us, and we cannot wait to return to Ocean Blue.",['SERVICE']
"Hola Senor, Hola Senora.",['NOTRELATED']
3rd Visit in 18 months,['NOTRELATED']
"Yes, the bathrooms smell - though I think it's less due to lack of cleanliness and more due to a lack of ventilation - and yes there's a bit of noise from the uncarpeted hallways and streets outside, but the location is unparalleled, and the price is unbeatable.","['CLEANLINESS', 'LOCATION', 'VALUE']"
"While you don't get amenities like room service or laundry, you do get a very helpful staff and all the bottled water you can drink.",['SERVICE']
"And, for not too much more money, the suites are huge with nicer bathrooms - though they are in buildings separate from the main hotel.",['ROOMS']
I'll go back for a 4th trip.,['OTHER']
The only thing I'd change would be giving out a set of earplugs with each room - we brought our own and it makes all the differnce in the world.,['NOTRELATED']
The Fog can block your view!,['NOTRELATED']
Great hotel but don't bank on a good view all the time.,['OTHER']
We were in S.F. in August (Fog Season) and could not see the street from 38 floors up... not to mention ever seeing the bay.,['NOTRELATED']
If you have an expectation of having a great view just cause you are on floor 38-48... just be ware.,['BUSINESS']
"Otherwise, there are reasons this is regarded as one of the best in the world!",['OTHER']
Good look,['OTHER']
loved hotel zaza we found the best rate at hotels.,['OTHER']
"com we booked a couple days before we left and only payed 118.00 per night which was for a deluxe parlor, which was very nice.",['OTHER']
we never stayed at a place like that.,['OTHER']
"the room had some high end shaving cream and aftershave lotion, dont use it unless u want to pay 30 dollars a bottle.","['ROOMS', 'VALUE']"
"the fridge was fully stocked with stuff to make mix drinks ,which we did not touch because it was way high and the goody basket on top of the fridge ,a bag of chips or candy bar 4.00 , we left it alone.",['VALUE']
our room had a retro yet classic feel.,['ROOMS']
"plasma flat screen with marble bathroom floors and counters, nice shower, candles lit in room when we came in and average comfy bed.",['ROOMS']
the place was decorated beautifully and the concierge was very helpful.,"['BUILDING', 'SERVICE']"
"The dragonfly restraunt was very expensive but tasty and i even seen two famous people , if my eyes did not deceive me. i am pretty for sure it was them.",['FOOD']
"i am a small town girl so the urge to ask for a pic ate at me, and they did not tell us when we check in and never having stayed at a place that nice, we did not know, but they charge us 20 a day for valet parking.",['VALUE']
we would go back only if we received a great price.,['OTHER']
Happy choice Stayed here for 5 nights in mid august with reward points.,['OTHER']
"It was an unusual residence inn, looking more like an embassy suites internally, but the 2 bed suite we had was lovely, obviously newly renovated and really nicely furnished, plus great LCD TV's.",['BUILDING']
"The hotel is in a nice location looking over Lake Union, and not too far from the centre of Seattle, (long walk or short drive).",['LOCATION']
The hotel is on a busy corner and road noise was sometimes very obvious but wouldn't put me off staying again.,['LOCATION']
The breakfast area was very busy and seemed too small really to cope with the number of people grabbing their free grub.,['FOOD']
There was only one 'managers reception' rather than the usual mon-thurs.,['SERVICE']
"No matter, the suites were really comfortable and homey and we enjoyed our stay despite the small shortcomings.",['ROOMS']
Great Vacation for Relaxing!,['OTHER']
We vacationed with another couple June 24-July 1 at Secrets Excellence and had a great time.,['OTHER']
The pool is very large and we liked it because there were areas of the pool used by the entertainment staff and separate areas that were so quiet you couldn't even hear the entertainment and music.,['OTHER']
Our room was very nice and extremely clean.,"['CLEANLINESS', 'ROOMS']"
We never saw any bugs in our room at all.,['ROOMS']
It was one of only a few garden view rooms that is actually a garden view instead of an a view of an air conditioning unit or something like I have found at other resorts.,['ROOMS']
"The food was ok, but nothing spectacular.",['FOOD']
We really enjoyed the Mexican restaurant the best although the wait for the food there was the longest.,['FOOD']
"It is your basic all-inclusive food package, although we've had worse at other resorts.",['FOOD']
We never had problems getting into any of the restaurants as far as wait time or anything like that.,['FOOD']
"The service is spectacular, from the front desk to the waitstaff to the housekeeping.",['SERVICE']
The people there definitely make it easy to enjoy yourself.,['SERVICE']
We did not go on any excursions because they all seemed to include really long bus rides.,['OTHER']
"The bus ride on the way in is long and bumpy, but not as bad as roads in Jamaica.",['NOTRELATED']
At least they were paved!!,['NOTRELATED']
Do take bug spray!!,['NOTRELATED']
"The first couple of nights the mosquitos were no problem, but towards the end of the week we were all wearing jeans because the mosquitoes were out of control.",['NOTRELATED']
We all had a lot of bites even with bug spray!!,['NOTRELATED']
My friend and I both had spa treatments.,['NOTRELATED']
"We each bought a package that included a bodyscrub, wrap and 50 minute massage.",['NOTRELATED']
Mine was $140usd and hers was $190usd because she added an manicure/pedicure.,['NOTRELATED']
This was by far the most relaxing and most wonderful part of my week.,['NOTRELATED']
"With their great service and wonderful prices, I would recommend at least one trip to the spa to everyone!",['SERVICE']
This is a very laid back resort and I think it's great for people like us who wanted the ease of an all-inclusive.,['OTHER']
"If you're looking for tons of things to do besides sit and relax at the beach or pool, this may not be ideal for you.",['OTHER']
We thought it was perfect for people like us who wanted to do nothing other than relax!,['OTHER']
Satisfactory business hotel,['BUSINESS']
"I was in Mexico City for work for two nights, and I got a corporate rate through the organization I was working with (around US$90/night).",['NOTRELATED']
The hotel is in a convenient location as far as accessing public transportation.,['LOCATION']
"My room was clean and given that I spent so little time in it, it was perfectly adequate while not being anything special.","['CLEANLINESS', 'ROOMS']"
"I'm a fluent Spanish speaker and I used to live in DF, so I really didn't need to rely on hotel staff for anything, so I can't comment on service.",['SERVICE']
"For the price I paid, I have no complaints.",['VALUE']
ok but not great,['OTHER']
"As per someone elses view the carpets were shabby shabby shabby, they had a scent.",['CLEANLINESS']
"The top sheet on the beds are not changed when the room is relet. so it means we were induldging in someone elses sweat we had to request the change after noticing dried bits on the bedspread, however the sheets were changed everyday.",['CLEANLINESS']
The staff are nice and the breakfast was fine too.,"['FOOD', 'SERVICE']"
Is ok if you just need a room but not ok if you want to chillout in and watch telly all day.,['ROOMS']
"The hotel spacing was large and the bathroom was nice recently refurbished, this was the best feature.",['BUILDING']
good value My 10 year old daughter and,['VALUE']
I had a 3 day stopover in Hollywood and stayed and the Orchid Suites.,['NOTRELATED']
"I found the staff excellent, very helpful, you cannot get a better location for this money, and for the price, very clean and large rooms, complete with kitchens, so you can save on meal expenses.","['CLEANLINESS', 'SERVICE', 'ROOMS', 'VALUE', 'LOCATION']"
"The staff will book your tours, and Hollywood and Highland Shopping Complex is literally a stones through away.",['VALUE']
"Very safe part of Hollywood, and highly recommended for families.","['LOCATION', 'NOTRELATED']"
The only downside is it is a bit noisey and not great views.,['OTHER']
pleasant stay Our family of four just returned from San,['OTHER']
Francisco and we stayed at the Francisco Bay Inn.,['OTHER']
"Pros: clean room, fridge and micro, roomy bathroom, walking distance to Fisherman's Wharf, two blocks from public transportation, friendly staff, free parking, reasonable rates.","['CLEANLINESS', 'OTHER', 'LOCATION', 'SERVICE', 'ROOMS']"
"Cons: noisy street, small room for a family, no closet, limited continental breakfast.","['FOOD', 'LOCATION', 'ROOMS']"
A romantic weekend in Amsterdam,['NOTRELATED']
Extremely basic!!!,['OTHER']
Asked for a room near to reception which we did get but up a flight of extremely steep stairs.,['OTHER']
"No offer of help with our bags from staff member who was too busy chatting on MSN to concentrate on booking us in.Vending machines in reception, empty and don't work!!!",['SERVICE']
"Half the light bulbs didn't work, windows wouldn't shut.",['OTHER']
Laminate floorboards kept moving.,['OTHER']
Strange looking brown bugs everywhere in room.,['CLEANLINESS']
Food disgusting!,['FOOD']
"We were persuaded to eat in the restaurant downstairs the first night we were there, tasteless colourless small extortionately expensive portions.","['FOOD', 'VALUE']"
Then go to breakfast that's an experience!!!,['FOOD']
"A table is laid out with ham and cheese, stale bread rolls and a large bowl of cereals.",['FOOD']
Cooked breakfast is available as an extra.,['FOOD']
"Tea and coffee is available, but it is not offered, you have to seek it out for yourself.",['FOOD']
"Staff surly, refuse to serve you, had some waiter click his fingers at me to let me know my tea was ready.","['FOOD', 'SERVICE']"
"To top it all, we both came out in a rash that we assumed was an allergic reaction to something, it started on our wrists and spread over our bodies.",['OTHER']
Imagine how mortified we were when consulted a doctor to discover that we had SCABIES!!!!,['OTHER']
The doctor said it could be caught from dirty beds or bedding.,"['CLEANLINESS', 'OTHER']"
Under no circumstances would we recommend this hotel to anybody.,['OTHER']
"This being said, Amsterdam is a beautiful romantic city and it didn't detract from the enjoyment we derived from our stay.",['NOTRELATED']
Save your money,['VALUE']
We just got back this past weekend and for the first time I have never been so happy to be home from vacation.,['OTHER']
The beach vendors spoke better english than the hotel employees.,['SERVICE']
The two semesters of Spanish I took in college only got me so far.,['OTHER']
Had my boyfriend not been multi-lingual we would have had a real problem.,['OTHER']
"When we asked for an iron, we were told they were all broken.",['OTHER']
One of the pipes broke and the whole outside of our bloque smelled like raw sewage for days.,"['CLEANLINESS', 'ROOMS']"
"I lost count as to how many times we were without water and the night before we left, the hot water shut off in the middle of my shower.",['ROOMS']
The bufftet was average.,['FOOD']
The meat looked a little suspicious but the rest of it was ok.,['FOOD']
The service was absolutely awful.,['SERVICE']
I live in NY and have gone to both upscale restaurants as well as holes in the wall and have never seen such poor service.,['SERVICE']
"Most of the wait-staff was very pleasant, or so I assumed because I could not understand what they were saying.",['SERVICE']
I think that they were just so understaffed that they did their best.,['SERVICE']
"The pools and beach were beautiful, the grounds well maintained, just lovely to look at but not someplace I would ever return to.",['OTHER']
Nice hotel We stayed at Langham,['OTHER']
Place for 3 nights over a weekend and were pleased we chose this hotel.,['OTHER']
All the staff were very friendly and were happy to assist in any way they could.,['SERVICE']
"The room was modern and clean with a fantastic powerfull shower, however we found the room to be on the small side as we expected a larger one for the 鈧?","['CLEANLINESS', 'ROOMS', 'VALUE']"
10 p/n incl breakfast we paid.,['VALUE']
"We dined in Ming Court on our first night and had a great meal, we were surprised at how reasonable the food cost when I recieved the bill.","['FOOD', 'VALUE']"
"The Shopping Mall next door has a good selection of shops, cafes and restaurants and you can go there from the hotel via an enclosed walkway.",['NOTRELATED']
We found the best shopping to be in Causeway Bay.,['NOTRELATED']
If you dont want to use the subway station at the hotel a Taxi from hotel will cost HK$80 incl tip one way.We did not use the hotel spa or pool but they looked great when I went to have a look around.,['NOTRELATED']
The Bar was busy and had some good live music and there was happy hour each evening between 18:30 20:30 where drinks were 2 for 1.Free Internet with 6 Laptops was available at a location near the bar and a large Flatscreen TV to keep you up to speed on World News and Sport.,['OTHER']
The only problem we had during our stay was coming back to our room in late afternoon to find the room had not been cleaned.,['CLEANLINESS']
Each morning we left the room at 09:30 and pressed a button to request room to be cleaned so it was dissapointing to find room not cleaned on our return.I mentioned this a checkout and even filled out a form so I hope this problem will be sorted out.We had a great time at Langham Place and would stay here again when I next visit Hong Kong.,"['CLEANLINESS', 'OTHER']"
They've raised the bar!,['OTHER']
We are originally from Toronto and decided to stay in the entertainment district for a weekend of fun.,['NOTRELATED']
"We chose this hotel because it had the added full kitchen, and for a family, it's ideal.",['OTHER']
We chose the studio room and got one on the 14th floor with a fabulous view of the CN Tower.,"['LOCATION', 'ROOMS']"
"Well, the Marriott chain has outdone itself with this Residence Inn location.",['OTHER']
I believe it is newly built which is why the room is spotless and not showing any wear yet.Although the hot breakfast buffet is pretty standard fare you can't complain - complimentary breakfast is better than none.,"['CLEANLINESS', 'FOOD', 'ROOMS']"
"Everything about the room was amazing: upgraded lighting fixtures, super-comfy bed with high thread count sheets, granite (or something like granite) counters in the kitchen and bath, upgraded work desk and table, large bathroom, flat panel TV (that swivels almost 360 degrees), easy to control room temperature settings, nice kitchen appliances and kitchenware (not the cheap stuff).",['ROOMS']
Super comfortable - truly a home away from home.,['ROOMS']
"We're used to less than stellar service from Torontonians in the service industry, but the staff here are friendly, well trained, and efficient.","['SERVICE', 'NOTRELATED']"
A total surprise for us!,['OTHER']
Maybe Toronto is changing its ways.,['NOTRELATED']
The only complaint is the thin door and huge gap at the bottom of the door which makes any hallway noise seem like it's coming from your own room.,['ROOMS']
I usually save 5 star ratings for very high end hotels but this one deserves it!,['OTHER']
"Other notes:1) stay away from the buffet breakfast between 9-10am, it's like a zoo and can get very crowded2) the complimentary wi-fi service is good but slow at times3) parking is $30/night; but valet service is fast and friendly",['OTHER']
US travelers beware Potentially Good,['OTHER']
"Hotel, but US travelers - beware!!!",['OTHER']
"1) The majority of the staff doesn't speak English, so you'll end up getting the wrong drinks at the bars and the wrong food at the a la carte restaurants.",['SERVICE']
Drinks are BAD anyway- either missing alcohol or have the wrong ingredients altogether.,['FOOD']
"Suggestion - order straight rum, you'll get more flavor.",['FOOD']
2) Don't bother making reservations to Japanese or French restaurants.,['FOOD']
Their food SUCKS.,['FOOD']
But the Steakhouse is worth trying!!,['FOOD']
"However, their buffet (Orchidea ?)",['FOOD']
"is the BEST. 3) Also, if you plan to use included (non-motorized) water sports, you'll have to wait for your boat 2-3 days and deal with a very rude and arrogant staff of Scuba Caribe (contractors for Bahia).",['SERVICE']
"When we complained to the resort about this, Guest Services were unable to remediate the situation.",['SERVICE']
"(I guess, being too new , they just don't realise that positive feedback is a rare commodity:)).",['NOTRELATED']
"4) Room service is great, if you leave your tips at the beggining of the trip and if you are good at sign laguage.",['SERVICE']
":))On this note, fetch some beach towels to the room when you want to take a shower.",['ROOMS']
"The bathroom is designed the way that it gets flooded when you take a shower (no shower curtains), so you'll somehow need to contain all that water till the morining , when the cleaning lady comes in...Summary is - Beaches (Sandals ) is still the best among the Carribean all-inclusives.",['ROOMS']
And Bahia is mostly oriented at the Europeans (who have min .,['NOTRELATED']
"25 days of vacation throughout the year, and can afford hotel's screw-ups).",['NOTRELATED']
Great Location Stayed here for 2 days.,['LOCATION']
"The location is great, just off union square.",['LOCATION']
"We booked through priceline, was not expecting much.",['NOTRELATED']
"However, the check-in person was quick, efficient and smiling, and gave us high floor with a view of union square.",['CHECKIN']
The room itself was fine without being grand.,['ROOMS']
"On another occasion, the reception was also able to change Canadian Dollars to US Dollars quickly, although they warned me that their rate is higher.",['SERVICE']
Not a problem because I wanted only some change.,['NOTRELATED']
"Armed with reviews of this hotel, we made the right decision not to have a car during the stay.",['OTHER']
It is not needed.,['NOTRELATED']
Took the BART train from the airport to the hotel.,['NOTRELATED']
The MUNI Pass is a great way to see the city.,['NOTRELATED']
"While leaving, we walked to a car rental nearby and drove away to our next destination (San Jose).",['NOTRELATED']
Be prepared to pay for everything.,['VALUE']
Internet access was $10.,['VALUE']
there is a charge if you want to print something.,['VALUE']
Didnt touch the minibar.,['VALUE']
"However, they have automated machines to print out airline boarding passes (Free).","['SERVICE', 'VALUE']"
Checkout can be done through these machines as well.,['SERVICE']
"In summary, the Grand Hyatt is a good hotel with a great location.","['OTHER', 'LOCATION']"
just noisy The staff very helpful and friendly.,"['LOCATION', 'SERVICE']"
"The hotel was very very clean but the style of the rooms were old and tired (80), however the bed was comfortable and the bathrooms were nice and crean.","['CLEANLINESS', 'ROOMS']"
It takes 20 to 30 minutes walking to la Placa Cataluna.,['LOCATION']
Very noisy if you are one of the front rooms cos of the thin glass big windows and because the main street but also noisy doors and you can hear other people and staff.,"['LOCATION', 'ROOMS']"
I found balmes hotel expensive.,['VALUE']
No problems with this place,['OTHER']
I went to the Iberostar Punta Cana May 29th-June 2nd.,['OTHER']
This was my first big trip out of the US and I am not much of a traveler I get sick easy.,['NOTRELATED']
"I am 26 years old from Charlottesville, VA and went with my girlfriend.",['NOTRELATED']
When you get off the plane and you get your bags don't let the workers take your bags because they take you about 10 feet and then you are at the place where you find your bus to take you to the resort.,['NOTRELATED']
I did pay someone to find my bus for me which was fine.,['NOTRELATED']
The bus ride was fine and had AC but it takes about 45 mins to get to the resort.,['NOTRELATED']
The check in was easy and it only took us about 20 min and we were in our room.,['CHECKIN']
The room was fine and our maid cleaned every day and left plenty of water and changed the sheets a couple of times during our stay.,['CLEANLINESS']
We had a problem with the safe and the back door would not locked when we first got in the room.,['ROOMS']
We called the front desk and they had someone there with-in 10 min. and they fixed it.,['SERVICE']
We then went down to the desk next to the buffet and front desk and booked our two meals this is a must if you want to get in do it right away.,['FOOD']
The food at the buffet was fine and they did change it up but you do get kind of tired of it by the end of the week.,['FOOD']
The pool was nice and we never had a problem finding a place to sit down.,['OTHER']
"The beach was also nice and if you got down there by around 9:00 you could find a nice spot, any time after that you could get a seat but it would be in the back.",['OTHER']
They give you towel cards and you can get your towel at 8:00.,['OTHER']
We would just go down and get our towels leave them on a chair with a shirt of mine and then go eat breakfast.,['OTHER']
Be careful though a couple had some travel papers stolen from a book on the beach.,['NOTRELATED']
We had one problem where a woman sat in our seats one day and she thought that her husband had left the towels for her and went to eat.,['NOTRELATED']
After talking to her for about two minutes she got up and left and sat in another guys seat.,['NOTRELATED']
So just leave a t-shirt or something to make sure nobody does this.,['NOTRELATED']
The drinks are fine and the water is clean to drink at the buffet's and dinners just not out of a sink or shower.,['FOOD']
They do have good alcohol and they would give you plenty of it in your drink.,['FOOD']
The bar's are not that far from the beach and are right next to the pool along with a ice cream stand.,['OTHER']
There are some shops up the beach about a half a mile that you can bring the price down if you hagell them.,['NOTRELATED']
Everything in the store you need to times the price listed by three to get it in US money.,['NOTRELATED']
"A candy bar was $1.50 and it is listed as 55 They had plenty of fun stuff to do bingo, volleyball, etc. and the workers are really nice and helpful.",['NOTRELATED']
We did leave a dollar tip for every drink and two after every meal.,['NOTRELATED']
They really think a lot if you give them a tip and are greatful.,['NOTRELATED']
The last thing about it and it was not the best part of the trip was the ride back to the airport the driver was going too fast and it scared us a little but he got us there.,['NOTRELATED']
All in all this is a great place to go and you will have fun.,['OTHER']
The best of both worlds!,['OTHER']
"I have now returned to this hotel twice for a week each time and LOVED it! For the price, you get a great deal of value.","['OTHER', 'VALUE']"
"The rooms are pristine, compact and offer everything that you need for a comfy stay.","['CLEANLINESS', 'ROOMS']"
The courtyards and pool were great!,['BUILDING']
"the Staff are very friendly, talkative and open to any and all questions, As someone who had to park a large van, their secure exterior lot was so amazing.",['SERVICE']
"If you are looking to be able to walk out of your hotel door and be in the heart of New Orleans, you are going to pay twice as much than the Maison St. Charles.",['LOCATION']
"If you want easy access to local transportation and the Garden District, great local eateries (Slice is a slice of heaven!) and want to save your travel money to eat and shop-- stay here!",['LOCATION']
STOP! Do not pass the reserve button!!,['OTHER']
"We arrived on July 21, 2007 and stayed approximately 3 hours...just long enough to get booked and moved to another resort.",['OTHER']
None of the restaurants have air conditioning so you sweat your way through eating!,['FOOD']
Not a very pleasant experience.,['OTHER']
Our rooms were not cooled (both of them) and the sliding glass doors would not close all of the way which would allow the local mosquitos to eat us alive!,['ROOMS']
"The grounds were o.k., but the atmosphere was that of locals staying at the LTI.",['BUILDING']
Our first and probably last trip to Punta Cana.,['OTHER']
